win_blue,firstBlood_ours,firstTowerKill_ours,firstInhibitorKill_ours,firstBaron_ours,firstDragon_ours,firstRiftHerald_ours,4dragons_ours,olddragon_ours,kda_ours,kda_enemy,level_diff_ours_minus_enemy,inhibitorKills_gap_ours_minus_enemy,baronKills_gap_ours_minus_enemy,dragonKills_gap_ours_minus_enemy,riftHeraldKills_gap_ours_minus_enemy
1,True,False,True,True,False,False,0,0,2.94201656669523,2.771467514766015,35.0,0,2,-2,0
1,True,True,True,True,False,True,0,0,3.229527104959631,2.082465639316951,34.0,1,1,0,0
1,True,True,True,True,False,True,0,0,3.3029117774880485,2.1041557075223567,36.0,1,1,-1,2
0,True,True,True,True,False,True,0,0,2.183635885293344,3.4984098137210355,28.0,0,0,-3,1
0,False,True,False,False,False,True,0,0,1.9681349578256795,3.996669442131557,22.0,-1,-1,-1,0
0,True,False,False,False,True,False,0,0,2.865711429523492,3.046168491194669,33.0,-3,-2,0,-2
0,False,False,True,False,False,False,0,0,1.8803163706909416,4.584625991037573,31.0,0,0,-3,-2
1,True,False,True,True,False,False,0,0,3.460207612456747,1.4160766347355267,34.0,2,1,-2,-2
1,True,True,True,False,False,True,1,0,5.197920831667333,1.2495537308104248,41.0,1,0,3,2
0,True,True,True,False,True,True,0,0,1.6281062553556127,4.395604395604396,17.0,0,-1,1,1
0,False,True,False,False,False,True,0,0,1.2886025327704955,5.764796310530361,20.0,-1,-1,-3,0
0,False,False,False,False,False,False,0,0,1.0729090465740063,5.993340732519423,15.0,-1,0,0,-1
0,False,False,False,False,False,False,0,0,1.5637016149705205,4.425410421127766,22.0,-1,-1,-1,-1
1,False,True,True,True,True,False,0,0,2.8878193261754905,1.477618426770969,34.0,2,1,2,-1
1,False,False,True,True,True,False,0,0,3.45615538417595,1.3995334888370543,35.0,1,1,2,0
0,False,False,False,False,False,True,0,0,0.9996001599360256,8.78243512974052,17.0,-1,0,-1,0
1,False,False,True,False,False,False,0,0,3.717588253670728,1.7193122750899639,35.0,1,-2,1,-2
1,False,True,True,True,True,True,0,0,4.085180356366797,1.086484137331595,28.0,1,1,0,1
0,False,True,False,False,False,True,0,0,2.121433796634967,3.855306996668253,22.0,-2,-2,-1,0
1,False,True,True,False,True,True,0,0,3.1978680879413726,0.7642563198118753,23.0,1,0,1,1
0,True,False,True,False,False,False,0,0,2.0184870779098283,2.5143895789154804,25.0,-2,-2,-4,-1
1,False,True,True,True,True,True,0,0,3.517215845982969,1.6079965232507605,31.0,1,1,3,2
0,True,False,False,False,True,False,0,0,1.4809329877823028,3.896103896103896,18.0,-1,0,0,-2
1,False,True,True,True,False,True,0,0,3.634711494775102,1.817355747387551,36.0,2,1,2,2
0,True,True,False,False,False,True,0,0,2.7560118886787355,3.407542026351658,24.0,-1,-1,0,2
0,True,False,False,False,False,False,0,0,1.3630168105406633,4.369538077403246,13.0,-2,0,-1,-1
1,True,True,True,False,False,True,0,0,3.71163454675232,1.2345679012345678,30.0,1,0,1,2
1,True,True,True,False,False,True,0,0,4.265244918360546,1.264334019406057,38.0,3,0,0,2
0,True,True,False,False,True,False,0,0,1.7736214124475975,4.8293089092422985,21.0,-1,-1,-2,-1
1,False,False,True,False,True,False,0,0,4.4187269857969484,1.7212659633536922,29.0,1,0,0,0
1,True,True,True,True,True,False,0,0,4.304381245196003,0.7642563198118753,31.0,1,1,3,0
1,True,True,True,False,False,True,0,0,4.996876951905059,0.7615421227986673,33.0,1,0,0,2
0,True,True,False,False,False,True,0,0,1.8954384503228494,4.712041884816753,21.0,-1,-1,-4,0
0,True,False,False,False,True,False,0,0,2.1420921099607284,4.66278101582015,30.0,-3,-2,1,-2
0,True,True,True,True,True,False,0,0,2.936582318025617,2.898550724637681,32.0,1,0,1,0
1,False,True,True,False,False,False,0,0,3.221327409053041,2.6944806605823555,33.0,1,-1,1,0
1,True,True,True,False,True,True,1,0,6.995336442371753,1.1734028683181226,31.0,1,-1,4,2
1,True,False,True,False,True,False,0,0,2.574989727434598,1.7675415104445635,40.0,2,0,1,0
1,True,True,True,False,False,True,0,0,3.6539124439848325,1.0329890036654448,31.0,1,0,0,1
1,False,True,True,False,True,False,1,0,4.867140226256248,0.6405249179815653,35.0,3,0,4,0
0,False,False,False,False,False,False,0,0,2.153018069973087,3.3547466095645966,16.0,-1,0,-2,0
0,False,False,False,False,False,False,0,0,2.080309627479439,2.3629203271735837,34.0,0,-1,-2,0
0,False,False,True,True,True,True,0,0,2.3836985774702035,3.0807660283097418,30.0,0,1,1,0
0,False,False,False,False,False,False,0,0,1.4394022634875288,4.798400533155615,29.0,-3,-1,-3,0
1,True,True,True,False,True,False,0,0,2.387267904509284,1.8745313671582104,37.0,3,0,3,0
0,True,False,True,False,False,False,0,0,2.336816088079991,3.3593281343731256,30.0,1,-1,-1,0
0,False,False,False,False,False,False,0,0,1.7270764685831155,3.317427857305158,33.0,-2,0,-3,0
0,False,True,False,False,False,False,0,0,1.2960562858729865,5.147426286856572,22.0,-3,-1,1,0
1,True,False,True,True,False,False,1,0,2.378057019321713,1.1490822265333531,50.0,2,1,2,0
1,True,True,True,True,False,True,0,0,4.1583366653338665,1.1996001332889037,30.0,3,1,0,2
0,True,False,False,False,True,False,0,0,2.2036319118547234,1.777284087753402,23.0,-1,0,1,0
1,False,False,True,True,False,False,0,0,3.1660803554897243,1.9519162104260892,35.0,1,1,-1,0
0,True,False,False,False,True,False,0,0,1.6425638278878771,2.960399846212995,16.0,-3,0,-1,0
0,True,False,True,False,False,False,0,0,2.64765784114053,1.5329926682959343,30.0,-2,0,-1,0
0,True,True,True,False,True,False,0,0,2.1355388223676086,2.65054638456173,28.0,-1,-1,0,0
0,True,True,False,True,False,False,0,0,2.4459917871808607,2.315180215732702,30.0,-2,1,-4,0
1,True,True,True,False,True,False,0,0,2.360268808392067,1.9995349918623577,29.0,4,0,1,0
1,True,True,True,False,True,False,0,0,3.413801511826384,0.9164757342220371,22.0,3,0,1,0
1,True,True,True,False,True,True,0,0,3.6940460669274224,1.3744273219491878,26.0,1,0,3,2
1,False,True,True,False,True,False,1,0,4.080799836768007,1.624709873236922,43.0,2,0,4,0
0,True,True,True,False,False,False,0,0,2.337521956492366,2.7168006955009782,31.0,0,-1,2,0
1,True,True,True,True,True,True,0,0,3.3322225924691766,0.9391093607997577,32.0,2,1,3,0
1,True,True,True,False,True,False,0,0,4.211277658815132,0.7822685788787483,25.0,1,0,2,0
0,False,True,True,False,True,False,1,0,2.355542736275358,2.2420845326465684,35.0,4,0,4,0
1,True,True,True,True,True,True,1,0,3.655107778819119,1.1761246692149367,34.0,1,1,4,2
1,True,True,True,True,True,False,0,0,4.073789392774788,1.1660188784008882,32.0,2,1,3,0
0,True,True,True,True,True,True,0,0,2.1918861757354358,3.213138164941092,22.0,1,0,-2,1
0,True,True,False,False,False,True,0,0,3.1637069094165047,2.359528094381124,31.0,-2,-1,-5,1
0,False,False,False,False,False,False,0,0,2.648658130152605,2.44672454617206,30.0,-1,0,-2,0
1,False,True,True,False,True,True,0,0,3.4217608612072277,1.9514516896715848,35.0,2,-1,1,2
0,False,False,False,False,True,False,0,0,1.6885136636303044,3.8678835289004776,21.0,-1,-1,-1,-1
1,True,True,True,False,True,True,1,0,2.771467514766015,2.4984384759525295,33.0,3,0,3,2
1,False,False,True,True,False,False,1,0,3.3436745949672524,1.606569082470546,36.0,2,1,2,0
1,False,True,True,True,False,True,0,0,2.9202841357537492,2.427704391288825,33.0,1,1,-2,0
1,True,False,True,False,True,True,0,0,3.776379118844872,1.3566583363084612,27.0,1,0,2,1
0,True,False,False,False,False,False,0,0,1.7363851617995265,4.174015285126396,22.0,-2,-1,-3,-2
0,True,True,False,False,False,True,0,0,2.41028387787895,2.070935491549631,32.0,-1,-1,0,2
1,True,True,True,True,True,True,0,0,4.3024771838331155,1.3472403302911777,29.0,1,1,1,1
0,True,True,False,False,True,True,0,0,2.4658447184271908,3.997648442092886,35.0,-2,0,-2,0
1,False,False,True,True,True,False,0,1,2.5359668373567423,3.998182644252612,33.0,0,-1,2,-2
0,True,False,False,False,True,False,0,0,2.3171285779191275,3.723887375113533,20.0,-1,-1,1,0
0,True,False,False,False,True,False,0,0,1.4133057566356428,4.813805631244324,16.0,-1,-1,-1,-2
0,False,False,True,False,True,False,0,0,1.5637016149705205,4.0504997369805364,26.0,1,-1,-2,0
1,True,True,True,True,False,True,0,0,4.4477761119440276,1.4160766347355267,33.0,1,1,2,2
0,False,False,False,False,False,True,0,0,1.3178822994773916,4.747033104309806,22.0,-2,-1,-3,2
1,False,True,True,False,False,True,0,0,4.13057961359094,0.8691873098652759,30.0,1,0,-1,2
1,False,True,True,True,False,True,0,0,2.9077691958200815,2.276513048306496,29.0,3,2,-3,2
0,False,False,False,False,True,False,0,0,0.9541117673784643,8.728179551122196,16.0,-2,0,-1,-2
0,False,True,False,False,False,True,0,0,1.3327780091628487,10.379241516966069,18.0,-1,-1,-2,2
0,True,True,False,False,False,True,0,0,1.499531396438613,4.863424383744171,26.0,-2,-1,-4,1
0,False,True,False,False,True,True,0,0,1.9439044709802833,4.596935376415723,23.0,-2,-2,1,2
0,False,False,False,False,False,False,0,0,0.8568368439842913,10.778443113772456,18.0,-2,0,-2,-2
1,True,True,True,False,False,True,0,0,3.855765797929311,1.0319251854240568,31.0,1,0,1,1
0,False,False,False,False,False,False,0,0,1.3329294153286884,4.632152588555859,21.0,-1,-1,-2,-1
0,False,False,False,False,False,False,0,0,1.0523546435148645,5.540417801998184,17.0,-2,0,-2,-2
0,False,False,False,False,True,True,0,0,1.6810540663334848,4.395604395604396,19.0,-1,0,1,1
1,True,True,True,False,False,False,0,0,4.996431120628123,0.7723761926397091,29.0,1,0,-1,0
1,True,True,False,True,False,False,0,0,4.278288684526189,1.8958979662185451,35.0,0,1,-2,-1
0,True,True,False,True,False,True,0,0,1.9994119376653927,5.353319057815846,19.0,-1,0,-4,0
1,False,True,True,True,False,True,0,0,3.0346304891110316,2.198900549725137,29.0,2,1,1,2
0,False,True,False,False,True,True,0,0,1.6663195167673401,6.4623584277148565,17.0,-1,-1,0,0
0,True,False,False,False,False,False,0,0,3.3593281343731256,0.8945798982634626,33.0,-2,-1,-3,0
0,False,False,False,False,False,True,0,0,1.409894898743912,5.995388162951576,18.0,-1,-1,-3,2
1,False,True,True,False,False,True,0,0,2.412961047914512,2.3320377568017765,29.0,1,0,-2,2
1,True,True,True,False,False,False,0,0,4.871955028107433,1.0904134484325305,36.0,1,0,0,0
0,True,False,False,False,False,False,0,0,3.3537568526281842,2.5589764094362253,30.0,-1,-2,-3,-2
1,False,False,True,True,False,True,0,0,4.3893959148196435,1.3840830449826989,40.0,2,1,0,1
0,False,False,False,False,True,False,0,0,1.277541196074801,8.576186511240634,18.0,-2,-1,2,-1
0,False,True,False,False,True,True,0,0,1.841620626151013,3.042155584528466,21.0,-1,0,2,1
0,False,False,False,False,False,False,0,0,1.6446307642695903,4.458109146810146,22.0,-1,-1,-2,-2
1,False,True,True,True,True,True,0,0,4.497955474784189,1.832569762598917,31.0,2,1,2,2
1,False,False,True,True,True,True,0,0,3.950499762018086,1.299350324837581,32.0,1,1,0,2
0,True,False,False,False,True,False,0,0,2.998696219035202,1.9463440294581797,24.0,-1,0,3,0
0,False,False,False,False,False,False,0,0,2.4679787566385505,4.4679600235155785,20.0,-1,-1,-1,-2
1,True,True,True,True,False,True,1,0,5.470804839558127,0.9674298613350532,32.0,1,1,3,1
0,False,False,False,False,True,False,0,0,1.9303688383316098,3.1093836757357023,21.0,-2,-1,1,0
1,False,True,True,False,False,True,1,0,3.204306588054345,2.960399846212995,30.0,1,-2,2,2
1,True,True,True,False,False,True,0,0,2.258422806368012,1.9463440294581797,25.0,2,0,1,1
0,False,False,False,False,False,False,0,0,1.973164956590371,4.097951024487756,21.0,-1,-1,-3,-2
1,True,True,True,False,True,True,1,0,3.8134024435394296,1.266244585138287,28.0,2,-1,3,2
1,False,True,True,True,False,True,1,0,2.998846597462514,2.2846263683960015,37.0,2,2,3,2
0,False,False,False,False,False,False,0,0,1.3472403302911777,6.134094151212554,16.0,-2,-1,-1,-2
1,True,True,True,True,True,True,0,0,4.372267332916927,0.9495252373813092,31.0,2,1,1,2
1,False,True,True,True,False,False,0,0,3.224193951512122,1.6281062553556127,37.0,1,1,-1,0
0,False,False,False,False,False,False,0,0,0.8842752787389465,13.2890365448505,3.0,-1,0,-2,-1
1,False,True,True,True,True,True,1,0,4.041720990873533,1.576316801230296,35.0,2,1,4,1
0,False,False,False,False,False,False,0,0,1.8942383583267561,3.775680177679067,22.0,-2,-1,-3,-2
1,True,True,True,True,True,True,1,0,5.5810079133694295,1.470155836518671,36.0,3,1,4,2
0,True,False,False,False,False,True,0,0,1.948218405537042,4.053303720155469,25.0,-2,-1,-2,0
0,False,False,True,True,False,False,0,0,2.6197862805928986,3.8212815990593767,36.0,3,3,-2,0
0,False,True,True,False,True,True,0,0,3.1102471535684533,2.9532030895047705,22.0,1,-1,-1,1
0,False,False,False,False,True,False,0,0,1.5671440151310458,6.244796003330558,17.0,-1,-1,-1,-2
0,False,True,False,False,False,False,0,0,1.086484137331595,10.972568578553616,16.0,-1,-1,-3,-2
1,False,False,False,True,True,True,1,0,3.3064206074586697,2.180826896865061,35.0,-1,2,2,0
1,True,True,True,True,False,True,0,0,4.441976679622432,1.4992503748125936,35.0,1,1,-2,2
0,True,True,True,True,False,True,0,0,2.920995883160165,3.0562696372465012,32.0,0,0,-1,1
1,False,False,True,False,True,True,1,0,4.446742502585315,1.5328223925358213,32.0,1,-1,3,2
0,False,False,False,False,False,True,0,0,1.7660779740086636,6.193806193806194,25.0,-1,-1,-2,1
0,True,False,False,False,True,True,0,0,2.5232087598190907,4.519774011299435,25.0,-2,-1,1,2
0,False,False,False,False,False,False,0,0,2.2722108611679164,1.6939738961399613,34.0,-4,0,-4,0
1,True,False,False,False,True,False,0,0,1.9140122839594342,1.568695052577142,37.0,0,0,3,0
0,False,False,True,False,False,False,0,0,3.525697246097176,1.7688905979619305,30.0,-1,-1,0,0
0,False,False,False,True,False,False,0,0,1.1218144128764784,5.224897773739209,25.0,-2,1,-4,0
0,True,False,False,False,False,False,0,0,1.581211487036391,3.561387066541706,30.0,-2,-1,-4,0
0,False,True,False,False,False,False,0,0,3.1267042355935284,3.074231442139465,31.0,-3,-1,-1,0
1,True,True,True,False,True,False,1,0,1.9283418640638017,2.765369070410551,28.0,2,0,3,0
1,True,True,True,True,True,True,0,0,3.4482758620689657,1.3826845352052755,30.0,1,1,1,1
0,True,False,False,False,True,False,0,0,1.5098959396041625,3.115814226925338,19.0,-1,0,1,-1
0,True,True,False,False,False,True,0,0,1.8996200759848032,4.606692742285962,22.0,-2,-1,-4,1
0,False,False,False,False,True,False,1,0,1.5712415188668014,2.635764598954783,35.0,-3,-2,3,0
0,True,False,False,False,False,False,0,0,0.8398320335932814,12.410841654778888,18.0,-2,-2,-3,-2
1,True,True,True,False,False,True,0,0,3.061543267728835,3.1413612565445024,28.0,1,-1,-2,2
0,False,False,False,False,True,False,0,0,1.179184824403999,8.739076154806492,13.0,-1,0,0,0
1,True,True,True,True,False,True,0,0,4.963805584281282,1.0462683096954197,33.0,1,1,0,2
0,True,True,True,True,True,False,0,0,2.3228462216995003,3.8926880589163595,23.0,0,1,0,0
1,False,False,True,True,False,True,0,0,3.022552894675657,1.9439044709802833,32.0,1,0,-1,1
1,True,True,True,True,True,False,1,0,2.843812486114197,3.124023742580444,37.0,1,1,3,-1
1,True,False,True,True,True,True,0,0,6.072252113758648,0.8495752123938031,34.0,2,1,3,2
1,True,True,True,True,False,True,0,0,4.3416166809483006,1.463057790782736,37.0,2,2,1,1
0,False,False,False,False,False,True,0,0,1.576316801230296,4.268846503178929,23.0,-3,-1,-4,0
1,False,True,True,False,True,True,0,0,3.9978958442924775,1.521077792264233,30.0,1,0,1,1
1,True,True,True,True,True,True,0,0,3.51859256297481,1.1245314452311537,29.0,1,1,3,2
1,False,True,True,True,True,False,1,0,4.156800841883715,0.8569388240895025,43.0,2,1,4,0
1,True,False,True,True,False,False,0,0,2.7133166726169224,2.098950524737631,34.0,1,1,-1,0
1,True,True,True,False,True,True,0,0,3.8980509745127434,1.2494793835901707,28.0,1,0,1,2
1,True,True,False,True,True,False,0,0,2.7050867391943547,2.3590563774490203,32.0,-1,1,0,-1
0,True,False,False,False,False,True,0,0,1.7890028939752698,4.2609153077327715,23.0,-1,-1,-2,0
0,True,False,False,True,False,False,0,0,1.490638065806217,5.702527924750147,29.0,-2,0,-1,-2
1,True,True,True,False,True,False,0,0,3.9950062421972534,0.4996876951905059,26.0,1,0,1,0
0,True,True,False,False,True,True,0,0,2.3840041015124327,3.748125937031484,22.0,-2,-1,1,2
1,True,True,True,False,True,False,0,0,2.43711920012498,1.3569005534725942,39.0,3,0,3,0
0,True,False,False,False,False,False,0,0,2.083085346982502,2.399520095980804,37.0,-2,0,-2,0
0,True,True,False,False,True,False,0,0,2.562099671926261,1.206688501982417,42.0,-4,-2,-3,0
0,False,False,False,True,True,False,0,0,1.8746652383502946,2.304915301305193,32.0,-1,1,0,0
0,False,False,False,True,False,False,0,0,1.4248218972628421,4.033092037228542,27.0,-1,1,-4,0
1,False,True,True,False,True,False,0,0,2.58973938698574,1.6323199347072026,36.0,2,0,3,0
0,True,False,False,False,True,True,0,0,2.0682523267838677,4.904632152588556,25.0,-1,-1,0,2
1,True,True,True,False,False,False,0,0,3.5375544732119972,0.7645559694177613,28.0,3,0,0,0
0,True,False,False,False,True,False,0,0,0.8180578700196939,7.566024268379729,15.0,-2,0,-1,0
1,False,False,True,True,False,False,0,0,3.5149951628506932,1.5167183729748361,32.0,2,1,2,0
1,False,True,True,False,True,True,0,0,5.526161081716637,0.8061915511125443,33.0,2,0,2,2
0,False,True,False,False,False,True,0,0,1.1996001332889037,5.594405594405594,20.0,-1,0,0,0
0,False,True,False,False,True,False,0,0,1.6574585635359116,5.329780146568954,25.0,-2,-1,-1,-1
1,False,True,True,True,True,True,0,0,2.9134532990574122,1.3866494679135761,35.0,2,1,3,2
0,True,True,False,False,True,True,0,0,2.4204156800841883,3.9029033793431696,25.0,-1,-1,-1,2
1,True,True,True,True,False,True,0,0,3.2614413466596526,1.3493253373313343,31.0,1,1,-1,2
1,True,False,True,True,True,True,0,0,4.4187269857969484,1.1661807580174925,39.0,1,1,2,2
1,False,True,True,True,False,True,0,0,3.498906591690097,1.499423298731257,32.0,2,1,1,2
1,True,False,True,False,True,False,1,0,3.1987205117952815,2.22626079054975,38.0,1,0,3,-2
1,True,False,True,True,True,False,0,0,3.474535935268919,1.0319251854240568,41.0,2,1,2,-1
0,False,False,False,False,False,False,0,0,1.4469876348329387,6.910907577019151,20.0,-2,-1,-1,-2
1,True,False,True,True,False,False,0,0,5.171664493698391,1.4439096630877453,31.0,2,1,0,0
1,False,True,True,False,True,True,0,0,5.162364696086595,0.9994447529150471,23.0,1,0,3,2
0,True,False,False,False,False,False,0,0,1.3788348845225784,8.11485642946317,16.0,-1,-1,-2,-2
1,True,False,True,True,True,False,1,0,4.316219900045434,1.0412328196584755,40.0,2,1,4,-1
1,False,False,True,False,True,False,0,0,2.5421308197657813,2.498750624687656,36.0,1,0,0,0
0,False,False,False,True,False,False,0,0,2.6479329910834912,2.9188324670131944,35.0,-5,1,-3,-2
1,False,True,True,True,True,True,0,0,3.3537568526281842,1.957517700957934,34.0,1,1,2,0
1,True,True,True,True,False,False,0,0,4.1365046535677354,1.7924853498793518,34.0,1,1,-2,-1
0,False,False,False,False,False,False,0,0,2.013422818791946,1.7230376515634973,35.0,-4,-2,-5,0
0,True,False,False,False,False,False,0,0,2.6443082876491455,3.569728700618753,25.0,-2,-1,0,-2
1,True,False,False,True,False,False,0,0,2.2384718698701684,1.6789285040558386,42.0,1,1,1,0
1,False,True,True,True,True,True,0,0,3.1653477717617657,1.1375387797311272,36.0,2,1,3,2
1,True,True,True,False,True,False,1,0,1.874786956027724,2.3616617824513018,33.0,5,-1,3,0
0,False,False,True,False,False,False,0,0,2.3652767617654233,4.523934771173066,28.0,1,-2,-2,0
0,False,False,False,True,False,True,0,0,1.675977653631285,4.6395431834403995,27.0,-2,1,-3,0
0,False,True,False,False,True,True,0,0,1.5259142330965536,4.397068620919387,20.0,-2,-1,-1,2
0,False,True,False,False,False,True,0,0,1.9439044709802833,4.934415990006245,23.0,-2,0,-3,0
0,True,False,True,False,False,False,0,0,1.4310919427563225,2.345251826220684,27.0,0,-1,-4,0
0,False,False,False,False,False,False,0,0,1.0549694614103275,6.9767441860465125,17.0,-1,0,-2,-1
1,False,True,True,True,False,False,1,0,2.591307896347684,1.1088892928558445,40.0,3,1,3,0
0,True,False,False,False,False,False,0,0,2.8710587028966934,4.140885292717753,30.0,-3,0,-1,-2
0,False,False,False,True,False,False,0,0,3.999375097640993,1.5394381844151723,36.0,-1,1,-3,0
1,False,True,True,False,True,False,1,0,2.285306195322264,1.8367821436875147,34.0,3,-1,4,0
1,True,True,False,False,False,False,0,0,2.666172930938715,0.912120680582354,47.0,0,0,1,0
0,True,True,True,False,False,False,0,0,3.3384172174207762,2.129235326791335,33.0,-1,-1,-3,0
1,True,True,True,False,False,False,0,0,3.691361189438606,1.18725265569673,31.0,1,-1,-1,0
0,False,False,False,False,False,False,0,0,1.8936524768974397,4.165278240586471,27.0,-1,0,-2,0
1,False,True,True,False,True,False,0,1,1.8627585262292836,2.1534320323014806,51.0,1,-1,5,0
0,False,False,False,False,False,False,0,0,1.879624075184963,3.4986543637062666,26.0,-3,-1,-4,0
1,True,True,True,False,False,False,0,1,3.116730373419583,2.106390574794716,37.0,0,-2,4,0
1,True,True,True,True,True,False,1,0,3.2963599437587874,0.9187947574652073,48.0,4,1,4,0
0,False,False,False,True,True,False,0,0,1.5140694186544779,4.093288910042836,26.0,-2,1,-2,0
0,False,False,False,False,False,False,0,0,1.364545347606164,8.106607440310938,27.0,-2,-1,-1,0
1,False,False,True,True,False,False,0,0,2.6891915187036717,1.3257987394044775,40.0,1,1,0,0
1,True,False,True,True,True,False,1,0,3.06727673275716,1.0921396708198738,36.0,2,1,4,0
0,False,True,False,True,False,False,0,0,1.6313642941718194,5.757696921231507,23.0,-1,0,-3,0
0,True,False,False,False,False,False,0,0,1.3726487036095578,3.0372933487120335,12.0,-1,-1,-2,0
0,False,False,False,False,False,False,0,0,1.7497266052179345,2.5508445363667698,23.0,-1,-1,-1,0
0,False,False,False,False,False,False,0,0,1.2650479493980822,3.051025775907417,16.0,-1,-1,-2,0
0,False,True,False,False,False,True,0,0,1.9681349578256795,3.9973351099267154,19.0,-1,-1,-4,2
1,False,True,True,False,False,True,0,0,3.348325837081459,1.5255128879537085,22.0,1,0,0,2
1,True,True,True,True,False,False,0,0,2.827763496143959,3.1562335612835346,30.0,2,1,-1,-2
0,True,True,False,False,True,True,0,0,2.310597644967785,4.206580591420241,21.0,-1,0,0,0
1,False,True,True,False,False,True,0,0,3.656098257640674,2.0659780073308895,36.0,2,0,1,2
0,True,True,False,False,False,True,0,0,1.203835951846562,9.658617818484597,16.0,-2,-1,-2,1
1,True,True,True,True,True,False,0,0,4.997223764575236,0.999545661063153,35.0,1,1,3,-1
1,True,True,True,True,True,True,0,0,3.405185879412684,1.7580144777662874,37.0,1,2,1,0
0,False,False,False,False,False,False,0,0,2.103728389918767,5.052748473070516,26.0,-1,-1,-4,-2
0,False,False,False,False,False,False,0,0,0.9996297667530544,8.6522462562396,12.0,-1,0,-1,-1
0,True,True,False,False,True,False,0,0,2.0780239168790433,3.8678835289004776,20.0,-1,-2,2,0
1,True,True,True,False,True,True,0,0,3.706788837984173,0.7739438890680426,31.0,2,0,3,1
0,False,True,False,True,False,True,0,0,2.604045570797489,3.758496601359456,31.0,-1,0,-1,2
1,False,True,True,True,False,True,0,0,3.2786885245901636,2.044525215810995,37.0,1,1,0,1
1,False,True,True,True,True,False,0,0,3.295075897815624,1.9038553069966682,33.0,2,1,3,0
0,False,False,False,False,True,False,0,0,1.3397320535892823,2.3171285779191275,28.0,-2,-1,3,0
1,False,False,False,False,False,False,0,0,2.1725712874953707,2.0319303338171264,48.0,-2,-1,-5,0
1,False,True,True,True,True,False,1,0,2.2913484238300232,2.3017902813299234,31.0,2,0,3,0
0,False,True,False,False,False,False,0,0,1.3188683258881089,7.084468664850136,16.0,-1,0,0,0
1,True,True,True,False,True,False,0,0,2.4478538183071885,1.7562820859227237,34.0,2,-1,2,0
0,False,False,False,False,False,False,0,0,1.7460080584987314,8.550805108273181,16.0,-1,0,-2,0
1,True,True,True,False,True,False,0,0,2.735332956046029,1.9086571233810499,29.0,3,0,3,0
1,True,False,True,False,True,False,0,0,2.3329013145713757,1.608346011736579,44.0,2,0,1,0
0,False,True,True,True,True,False,0,0,2.1622878400372008,4.786954234613361,27.0,0,0,-1,0
1,False,True,True,False,False,False,0,0,2.7344898559247284,2.4750118990956684,26.0,1,0,1,-1
0,True,False,False,True,False,True,0,0,2.2814662906946936,2.6805997273966375,31.0,-2,1,0,0
1,True,True,True,False,True,True,0,0,3.9978958442924775,1.4394242303078768,25.0,1,0,2,2
0,False,True,False,False,False,True,0,0,1.5478877781360851,3.185509056839475,20.0,-1,0,0,2
1,True,True,True,True,True,False,0,0,2.644734720206418,1.660064138841728,38.0,2,1,3,0
0,True,False,False,False,False,False,0,0,1.4732965009208103,5.063291139240507,20.0,-2,-1,-4,0
0,False,False,False,False,False,False,0,0,1.8511662347278786,4.496253122398001,21.0,-2,-1,0,0
0,True,True,False,False,False,True,0,0,1.5551235767842266,6.138472519628837,20.0,-2,-1,-3,2
0,True,False,False,False,True,False,1,0,1.7255281406224803,1.9738528582414767,26.0,-2,-1,4,0
0,False,False,False,False,True,False,0,0,2.160593356981619,3.4425319267073844,22.0,-1,-1,1,-2
1,False,False,True,True,True,False,0,0,4.6054980364155655,0.999687597625742,32.0,1,1,0,0
0,False,False,False,False,False,False,0,0,1.1022814662906948,8.213096559378469,19.0,-2,0,-3,-2
1,False,False,True,False,False,False,0,0,4.2675893886966545,2.2598870056497176,37.0,1,0,1,0
0,True,False,False,True,False,False,0,0,1.912435685855742,2.6780931976432782,29.0,-4,0,-3,0
0,True,False,True,True,False,False,0,0,2.054984726464871,4.441976679622432,28.0,0,0,-2,-2
0,False,True,False,True,False,True,0,0,2.7830316130775468,3.3319450229071217,33.0,-1,1,-3,2
1,False,True,True,False,True,False,0,0,5.216426193118757,0.12492192379762647,31.0,1,0,1,0
1,False,True,True,True,False,True,0,0,5.796135909393738,0.8091385054735839,30.0,2,1,0,2
0,False,False,False,False,False,True,0,0,1.6356201726487958,5.992509363295881,12.0,-1,0,-2,0
1,False,False,True,True,False,False,0,0,3.4991252186953266,2.418574653337633,38.0,1,1,1,-2
1,True,True,True,False,True,False,0,0,3.792415169660679,0.12484394506866417,23.0,1,0,1,0
1,True,False,True,True,True,False,1,0,3.6801453884597906,1.6660496112550907,34.0,1,1,4,-2
0,False,False,False,True,False,False,0,0,4.309806371018113,0.9995835068721366,25.0,-2,1,0,0
0,False,False,False,False,False,False,0,0,1.460334166557032,5.622657226155768,21.0,-2,-1,-2,0
1,True,True,True,True,True,True,1,0,3.3504458254525806,1.9026120606256045,36.0,2,1,4,2
0,False,False,False,False,False,False,0,0,2.370751213938875,2.998572108519752,21.0,-1,-1,-3,0
1,True,True,True,True,False,True,0,0,5.155181483429773,1.2078300708038316,36.0,1,1,0,2
1,True,True,True,False,True,True,0,0,2.332361516034985,3.9257673090649536,28.0,2,-1,1,2
0,False,False,False,False,True,True,0,0,1.8327224258580472,5.828476269775187,28.0,-1,-1,0,2
0,True,True,False,True,False,True,0,0,2.073306182895224,5.549389567147614,27.0,-1,1,-2,1
